Timestamp,Block Number,Event Type,Emotion,Valence,Movement Speed,Score
2025-05-22 21:50:42.668380,6,DROP,Neutral,-0.35216397,0,4
2025-05-22 21:50:42.732416,6,DROP,Neutral,-0.32337463,0,4
2025-05-22 21:50:42.797116,6,DROP,Neutral,-0.23861942,0,4
2025-05-22 21:50:42.863045,6,DROP,Neutral,-0.3713113,0,4
2025-05-22 21:50:42.932268,6,DROP,Neutral,-0.3034874,0,4
2025-05-22 21:50:42.996927,6,DROP,Neutral,-0.32936585,0,4
2025-05-22 21:50:43.065933,6,DROP,Neutral,-0.34425986,0,4
2025-05-22 21:50:43.131301,6,DROP,Neutral,-0.36805612,0,4
2025-05-22 21:50:43.196488,6,DROP,Neutral,-0.34450722,0,4
2025-05-22 21:50:43.268252,6,DROP,Neutral,-0.3249731,0,4
2025-05-22 21:50:43.332501,6,DROP,Neutral,-0.3427845,0,4
2025-05-22 21:50:43.398471,6,DROP,Neutral,-0.2696634,0,4
2025-05-22 21:50:43.467542,6,DROP,Neutral,-0.29833823,0,4
2025-05-22 21:50:43.536509,6,DROP,Neutral,-0.3451259,0,4
2025-05-22 21:50:43.599781,6,DROP,Neutral,-0.34081793,0,4
2025-05-22 21:50:43.663225,7,MOVEMENT,Neutral,-0.3037703,0,4
2025-05-22 21:50:43.736649,7,MOVEMENT,Neutral,-0.35784543,83.41064315260542,4
2025-05-22 21:50:43.798751,7,MOVEMENT,Neutral,-0.35277218,118.035851457472,4
2025-05-22 21:50:43.863615,7,MOVEMENT,Neutral,-0.3152615,21.287730468974647,4
2025-05-22 21:50:43.936523,7,MOVEMENT,Neutral,-0.29292446,128.21548607073194,4
2025-05-22 21:50:43.999348,7,MOVEMENT,Neutral,-0.32497528,22.59471215266926,4
2025-05-22 21:50:44.067254,7,MOVEMENT,Neutral,-0.342371,56.192322349964016,4
2025-05-22 21:50:44.133741,7,MOVEMENT,Neutral,-0.35988662,91.92142328179048,4
