Timestamp,Letter,Emotion,Movement Speed,Avg Error Distance
2025-05-16 17:51:41,L,Positive,734.17,34.33
2025-05-16 17:51:41,L,Positive,529.24,34.21
2025-05-16 17:51:41,L,Positive,915.94,33.82
2025-05-16 17:51:41,L,Positive,1638.49,33.16
2025-05-16 17:51:41,L,Positive,587.58,32.58
2025-05-16 17:51:41,L,Positive,112.94,32.04
2025-05-16 17:51:41,L,Positive,431.00,31.43
2025-05-16 17:51:41,L,Positive,695.01,31.02
2025-05-16 17:51:41,L,Positive,800.70,30.80
2025-05-16 17:51:41,L,Positive,540.62,30.64
2025-05-16 17:51:41,L,Positive,148.24,30.46
2025-05-16 17:51:42,L,Positive,194.26,30.24
2025-05-16 17:51:42,L,Positive,537.23,29.91
2025-05-16 17:51:42,L,Positive,874.40,29.46
2025-05-16 17:51:42,L,Positive,576.94,29.16
2025-05-16 17:51:42,L,Positive,817.94,29.04
2025-05-16 17:51:42,L,Positive,818.81,29.06
2025-05-16 17:51:42,L,Positive,733.68,29.15
2025-05-16 17:51:42,L,Positive,531.22,29.24
2025-05-16 17:51:42,L,Positive,212.07,29.34
2025-05-16 17:51:42,L,Positive,860.43,29.32
2025-05-16 17:51:42,L,Positive,638.84,29.33
2025-05-16 17:51:42,L,Positive,169.81,29.37
2025-05-16 17:51:42,L,Positive,291.83,29.45
2025-05-16 17:51:42,L,Positive,687.85,29.58
2025-05-16 17:51:42,L,Positive,584.48,29.73
2025-05-16 17:51:43,L,Positive,323.28,29.79
2025-05-16 17:51:43,L,Positive,1501.41,29.64
2025-05-16 17:51:43,L,Positive,602.77,29.55
2025-05-16 17:51:43,L,Positive,435.71,29.56
2025-05-16 17:51:43,L,Positive,527.00,29.63
2025-05-16 17:51:43,L,Positive,623.82,29.74
2025-05-16 17:51:43,L,Positive,178.27,29.84
2025-05-16 17:51:43,L,Positive,709.92,29.85
2025-05-16 17:51:43,L,Neutral,814.78,29.79
2025-05-16 17:51:43,L,Neutral,149.71,29.77
2025-05-16 17:51:43,L,Neutral,423.88,29.80
2025-05-16 17:51:43,L,Neutral,786.76,29.89
2025-05-16 17:51:43,L,Neutral,709.87,30.01
2025-05-16 17:51:43,L,Neutral,279.77,30.10
2025-05-16 17:51:43,L,Neutral,997.64,30.04
2025-05-16 17:51:44,L,Neutral,989.99,29.97
2025-05-16 17:51:44,L,Neutral,400.04,29.99
2025-05-16 17:51:44,L,Neutral,491.24,30.06
2025-05-16 17:51:44,L,Negative,642.44,30.18
2025-05-16 17:51:44,L,Negative,601.03,30.31
2025-05-16 17:51:44,L,Neutral,432.22,30.46
2025-05-16 17:51:44,L,Negative,354.41,30.54
2025-05-16 17:51:44,L,Negative,919.08,30.59
2025-05-16 17:51:44,L,Negative,241.45,30.65
2025-05-16 17:51:44,L,Negative,194.45,30.74
2025-05-16 17:51:44,L,Negative,391.48,30.84
2025-05-16 17:51:44,L,Negative,421.40,30.96
2025-05-16 17:51:44,L,Negative,467.19,31.09
2025-05-16 17:51:44,L,Negative,222.13,31.20
2025-05-16 17:51:44,L,Negative,613.20,31.20
2025-05-16 17:51:45,L,Negative,806.71,31.21
2025-05-16 17:51:45,L,Negative,239.06,31.25
2025-05-16 17:51:45,L,Negative,168.57,31.31
2025-05-16 17:51:45,L,Negative,495.17,31.39
2025-05-16 17:51:45,L,Negative,484.07,31.49
2025-05-16 17:51:45,L,Negative,200.24,31.57
2025-05-16 17:51:45,L,Negative,478.01,31.58
2025-05-16 17:51:45,L,Negative,572.05,31.56
2025-05-16 17:51:45,L,Negative,446.66,31.57
2025-05-16 17:51:45,L,Negative,105.19,31.61
2025-05-16 17:51:45,L,Positive,282.80,31.67
2025-05-16 17:51:45,L,Positive,506.39,31.76
2025-05-16 17:51:45,L,Positive,515.58,31.86
2025-05-16 17:51:45,L,Neutral,229.69,31.95
2025-05-16 17:51:45,L,Neutral,440.84,31.98
2025-05-16 17:51:46,L,Neutral,685.92,31.94
2025-05-16 17:51:46,L,Neutral,527.93,31.91
2025-05-16 17:51:46,L,Neutral,317.01,31.93
2025-05-16 17:51:46,L,Neutral,219.38,31.97
2025-05-16 17:51:46,L,Neutral,176.36,32.03
2025-05-16 17:51:46,L,Neutral,278.43,32.09
2025-05-16 17:51:46,L,Neutral,194.59,32.16
2025-05-16 17:51:46,L,Neutral,142.88,32.22
2025-05-16 17:51:46,L,Neutral,168.65,32.25
2025-05-16 17:51:46,L,Neutral,272.20,32.24
2025-05-16 17:51:46,L,Neutral,350.56,32.22
2025-05-16 17:51:46,L,Neutral,406.31,32.19
2025-05-16 17:51:46,L,Neutral,173.83,32.16
2025-05-16 17:51:46,L,Neutral,123.83,32.16
2025-05-16 17:51:46,L,Neutral,184.86,32.18
2025-05-16 17:51:47,L,Neutral,176.22,32.21
2025-05-16 17:51:47,L,Neutral,135.52,32.25
2025-05-16 17:51:47,L,Neutral,113.21,32.29
2025-05-16 17:51:47,L,Neutral,115.54,32.34
2025-05-16 17:51:47,L,Neutral,122.92,32.39
2025-05-16 17:51:47,L,Neutral,197.18,32.44
2025-05-16 17:51:47,L,Neutral,139.49,32.49
2025-05-16 17:51:47,L,Neutral,108.84,32.54
2025-05-16 17:51:47,L,Neutral,15.40,32.59
2025-05-16 17:51:47,L,Neutral,21.35,32.64
2025-05-16 17:51:47,L,Neutral,14.70,32.68
2025-05-16 17:51:47,L,Neutral,0.00,32.73
2025-05-16 17:51:47,L,Neutral,15.06,32.77
2025-05-16 17:51:47,L,Neutral,0.00,32.82
2025-05-16 17:51:47,L,Neutral,15.20,32.86
2025-05-16 17:51:48,L,Neutral,14.84,32.90
2025-05-16 17:51:48,L,Neutral,0.00,32.94
2025-05-16 17:51:48,L,Neutral,0.00,32.99
2025-05-16 17:51:48,L,Neutral,0.00,33.03
2025-05-16 17:51:48,L,Neutral,0.00,33.07
2025-05-16 17:51:48,L,Neutral,21.85,33.11
2025-05-16 17:51:48,L,Neutral,16.07,33.15
2025-05-16 17:51:48,L,Neutral,0.00,33.19
2025-05-16 17:51:48,L,Neutral,0.00,33.23
2025-05-16 17:51:48,L,Neutral,14.71,33.27
